MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,MolWt_log,MolWt_squared,MolWt_cubed,MolLogP_squared,MolLogP_abs,MolLogP_signed_sqrt,Flexibility_Index,Rigidity_Score,Aromatic_Index,Aromatic_Score,Lipinski_MW,Lipinski_LogP,Lipinski_Score,Sol_Heuristic_1,Sol_Heuristic_2,MW_LogP_Interaction,MW_Aromatic_Interaction,LogP_Rotatable_Interaction,Complexity_Score,Polarity_Estimate,MW_Bin_L,MW_Bin_M,MW_Bin_H,MW_Bin_VH,LogP_Bin_L,LogP_Bin_M,LogP_Bin_H,LogP_Bin_VH,Rotatable_Bin_L,Rotatable_Bin_M,Rotatable_Bin_H,Rotatable_Bin_VH,Z_Score_MolWt,Z_Score_LogP,MW_per_RotatableBond,LogP_per_MW
1.9222,127.574,0.0,0.75,-1.66,4.856504614069,16275.125476,2076282.857475224,3.69485284,1.9222,1.3864342753985852,0.0,1.0,75.0,1.4416499999999999,1,1,2,-0.435126,0.075,0.2452227428,95.6805,0.0,0.0,0.49451092869152413,False,False,False,False,False,True,False,False,False,False,False,False,-0.7508994319001553,-0.282386057953384,127.574,1.5055532058210757
3.102500000000001,191.455,0.0,0.75,-3.63,5.259862360166488,36655.01702500001,7017786.284521377,9.625506250000006,3.102500000000001,1.761391495380854,0.0,1.0,75.0,2.3268750000000007,1,1,2,-0.6878550000000002,0.075,0.5939891375000002,143.59125,0.0,0.0,0.3122560499609679,True,False,False,False,False,True,False,False,False,False,False,False,-0.128401975053163,0.3501424593290674,191.455,1.6196392680953255
2.944600000000001,238.455,0.0,0.75,-4.03,5.478365507756661,56860.787025000005,13558738.970046377,8.670669160000006,2.944600000000001,1.7159836829061055,0.0,1.0,75.0,2.208450000000001,1,1,2,-0.7095910000000002,0.075,0.7021545930000003,178.84125,0.0,0.0,0.3284503711489193,True,False,False,False,False,True,False,False,False,False,False,False,0.3295961851479708,0.2655230804602215,238.455,1.2343484730984475
2.2482000000000006,157.55599999999998,1.0,0.6,-2.92,5.06610784322008,24823.893135999995,3911153.306935615,5.054403240000003,2.2482000000000006,1.499399879951976,0.388265076332914,0.5,60.0,1.3489200000000003,1,1,2,-0.5172680000000001,0.09999999999999999,0.35421739920000006,94.53359999999999,2.2482000000000006,0.15755599999999997,0.4258581040797205,False,False,False,False,False,True,False,False,False,False,False,False,-0.4587355842586577,-0.10768107054841963,78.77799999999999,1.4260161363982349
1.7006199999999998,108.14,0.0,0.75,-0.73,4.6926314617580855,11694.2596,1264617.233144,2.8921083843999993,1.7006199999999998,1.3040782185129847,0.0,1.0,75.0,1.2754649999999998,1,1,2,-0.3802392,0.075,0.18390504679999997,81.105,0.0,0.0,0.5553642634203775,False,False,False,False,False,True,False,False,False,False,False,False,-0.9402767988224708,-0.4011318589018255,108.14,1.5711566888396158
3.3716000000000026,203.351,6.0,0.0,-3.53,5.319839103563275,41351.629200999996,8408895.14965255,11.367686560000017,3.3716000000000026,1.8361917111238693,1.9779067812533995,0.14285714285714285,0.0,0.0,1,1,2,-0.7428070000000004,0.18,0.6856182316000005,0.0,20.229600000000016,1.220106,0.2880516188500977,True,False,False,False,False,False,True,False,True,False,False,False,-0.012479717313744249,0.4943544596685646,29.050142857142855,1.6572049289509525
5.316700000000004,328.843,4.0,0.5217391304347826,-5.915,5.798616783676225,108137.71864900002,35560331.81369311,28.267298890000045,5.316700000000004,2.3057970422394085,0.9327422856383338,0.2,52.17391304347826,2.773930434782611,1,0,1,-1.1795150000000008,0.0634782608695652,1.7483595781000014,171.57026086956523,21.266800000000018,1.315372,0.18461424852770122,False,True,False,False,False,False,True,False,False,False,False,False,1.210394859706696,1.5367430210225392,65.7686,1.6162982644409531
4.9536,250.339,0.0,0.5454545454545454,-5.65,5.526802625504778,62669.614921,15688648.729708219,24.538152959999998,4.9536,2.225668438918969,0.0,1.0,54.54545454545454,2.701963636363636,1,1,2,-1.0429149999999998,0.13636363636363638,1.2400792704,136.54854545454543,0.0,0.0,0.19787873990818428,True,False,False,False,False,False,True,False,False,False,False,False,0.4454015071869127,1.3421559629650446,250.339,1.977966690491497
3.1603000000000003,202.295,0.0,0.0,-2.6,5.314658126136089,40923.267024999994,8278572.302822374,9.987496090000002,3.1603000000000003,1.7777232630530546,0.0,1.0,0.0,0.0,1,1,2,-0.7079430000000001,0.3,0.6393128885,0.0,0.0,0.0,0.30672024046866847,True,False,False,False,False,True,False,False,False,False,False,False,-0.02277005895571026,0.38111776077694104,202.295,1.5614516168877695
4.6592,266.338,0.0,0.5,-4.28,5.588513775405147,70935.93024400002,18892933.789326478,21.70814464,4.6592,2.1585180101171266,0.0,1.0,50.0,2.3296,1,1,2,-1.01181,0.15,1.2409220096000002,133.169,0.0,0.0,0.21011934778954447,True,False,False,False,False,False,True,False,False,False,False,False,0.6013060298477202,1.1843855694312369,266.338,1.7486995098296791
3.2287000000000017,148.249,0.0,0.5454545454545454,-4.0,5.005616052082761,21977.766001,3258181.8318822486,10.42450369000001,3.2287000000000017,1.796858369488258,0.0,1.0,54.54545454545454,1.7611090909090916,1,1,2,-0.6648410000000002,0.13636363636363638,0.47865154630000023,80.8630909090909,0.0,0.0,0.300417580436807,False,False,False,False,False,False,True,False,False,False,False,False,-0.5494289646201884,0.4177736538398238,148.249,2.176421816122793
2.1965000000000003,72.151,2.0,0.0,-3.18,4.2925257979126785,5205.766801,375601.28045895096,4.824612250000001,2.1965000000000003,1.4820593780277498,1.1617707710091723,0.3333333333333333,0.0,0.0,1,1,2,-0.42359100000000005,0.26,0.15847967150000003,0.0,4.393000000000001,0.14430199999999999,0.4354452427607228,False,False,False,False,False,True,False,False,False,False,False,False,-1.2909767091943563,-0.13538735229331744,24.05033333333333,3.0400963308466324
1.1849999999999992,226.27599999999995,4.0,0.0,-2.39,5.426165137954242,51200.82817599998,11585518.59635257,1.404224999999998,1.1849999999999992,1.0885770528538616,1.2259559391435473,0.2,0.0,0.0,1,1,2,-0.4158759999999998,0.21999999999999997,0.26813705999999976,0.0,4.739999999999997,0.9051039999999998,0.778210116731518,True,False,False,False,False,True,False,False,False,False,False,False,0.21091619380563814,-0.6774551276311127,45.25519999999999,0.5234653850231471
1.7397,130.18699999999998,4.0,0.0,-1.89,4.876623786234855,16948.654968999996,2206494.5444492023,3.02655609,1.7397,1.3189768762188365,1.737717594825077,0.2,0.0,0.0,1,1,2,-0.40853900000000004,0.21999999999999997,0.22648632389999998,0.0,6.9588,0.520748,0.5435668859053107,False,False,False,False,False,True,False,False,False,False,False,False,-0.7254366831213136,-0.3801886966080033,26.037399999999998,1.3352828754979393
1.7397,130.18699999999998,4.0,0.0,-2.25,4.876623786234855,16948.654968999996,2206494.5444492023,3.02655609,1.7397,1.3189768762188365,1.737717594825077,0.2,0.0,0.0,1,1,2,-0.40853900000000004,0.21999999999999997,0.22648632389999998,0.0,6.9588,0.520748,0.5435668859053107,False,False,False,False,False,True,False,False,False,False,False,False,-0.7254366831213136,-0.3801886966080033,26.037399999999998,1.3352828754979393
3.4193000000000024,148.249,4.0,0.5454545454545454,-4.64,5.005616052082761,21977.766001,3258181.8318822486,11.691612490000017,3.4193000000000024,1.849134932880779,1.6112854432444845,0.2,54.54545454545454,1.8650727272727285,1,1,2,-0.6953370000000003,0.056363636363636366,0.5069078057000003,80.8630909090909,13.67720000000001,0.592996,0.28414741567925417,False,False,False,False,False,False,True,False,False,False,False,False,-0.5494289646201884,0.5199171219361006,29.6498,2.304902628261736
3.7569000000000026,140.26999999999998,4.0,0.0,-6.08,4.950672952923573,19675.672899999994,2759906.637682999,14.114297610000019,3.7569000000000026,1.938272426672784,1.6647937736712866,0.2,0.0,0.0,1,1,2,-0.7413740000000004,0.21999999999999997,0.5269803630000003,0.0,15.02760000000001,0.5610799999999999,0.25927558401825285,False,False,False,False,False,False,True,False,False,False,False,False,-0.6271814607956109,0.7008386058254131,28.053999999999995,2.67642658687754
3.0893200000000016,379.381,4.0,0.5,-3.8,5.9411733820000565,143929.94316099997,54604285.76636333,9.54389806240001,3.0893200000000016,1.7576461532401797,0.8344093737549049,0.2,50.0,1.5446600000000008,1,1,2,-0.8736722000000002,0.06999999999999998,1.1720293109200006,189.6905,12.357280000000006,1.5175239999999999,0.3135464613146374,False,True,False,False,False,True,False,False,False,False,False,False,1.7028695622650978,0.34307923315116157,75.8762,0.8140908240465272
6.113300000000004,391.2940000000001,6.0,0.4615384615384615,-6.291,5.972011558681008,153110.99443600007,59911413.456840225,37.37243689000005,6.113300000000004,2.4725088473046974,1.2212646602645258,0.14285714285714285,46.15384615384615,2.8215230769230786,1,0,1,-1.3694220000000008,0.04153846153846155,2.3920976102000022,180.5972307692308,36.67980000000003,2.3477640000000006,0.16094506944779738,False,True,False,False,False,False,True,False,True,False,False,False,1.8189574789135268,1.963644839939086,55.89914285714287,1.5619299222778078
1.7840999999999998,153.156,1.0,0.5454545454545454,-1.78,5.037965076701498,23456.760336000003,3592543.5860204166,3.1830128099999992,1.7840999999999998,1.3357020625873122,0.3950133514512791,0.5,54.54545454545454,0.9731454545454543,1,1,2,-0.438612,0.11636363636363638,0.2732456196,83.53963636363636,1.7840999999999998,0.15315600000000001,0.5307573907966668,False,False,False,False,False,True,False,False,False,False,False,False,-0.5016120077668487,-0.35639452040929054,76.578,1.164130605000783
2.0437,179.219,3.0,0.4615384615384615,-2.35,5.1941727780177755,32119.449961,5756415.702560458,4.176709689999999,2.0437,1.429580358007202,1.0744254509900832,0.25,46.15384615384615,0.9432461538461537,1,1,2,-0.506211,0.10153846153846155,0.36626987029999997,82.71646153846153,6.1311,0.5376569999999999,0.4664831832812427,True,False,False,False,False,True,False,False,False,False,False,False,-0.24763741097276049,-0.21727361632852782,44.80475,1.1397007567519337
3.993000000000002,178.23399999999998,0.0,1.0,-5.26,5.188692214686821,31767.358755999994,5662023.420516903,15.944049000000017,3.993000000000002,1.998249233704345,0.0,1.0,100.0,3.993000000000002,1,1,2,-0.8171140000000003,0.0,0.7116883620000003,178.23399999999998,0.0,0.0,0.2443195699975567,True,False,False,False,False,False,True,False,False,False,False,False,-0.25723588305357165,0.8273657454766766,178.23399999999998,2.2390570502540195
3.388000000000001,179.22199999999998,0.0,1.0,-2.78,5.194189424292756,32120.525283999992,5756704.782449046,11.478544000000005,3.388000000000001,1.8406520583749664,0.0,1.0,100.0,3.388000000000001,1,1,2,-0.7213020000000002,0.0,0.6072041360000001,179.22199999999998,0.0,0.0,0.28669724770642196,True,False,False,False,False,False,True,False,False,False,False,False,-0.2476081770476414,0.5031432995257459,179.22199999999998,1.8893387314439956
2.0853,122.16699999999996,2.0,0.6666666666666666,-2.33,4.81354115807643,14924.77588899999,1823315.0960314611,4.348476090000001,2.0853,1.444056785587049,0.9002237055908395,0.3333333333333333,66.66666666666666,1.3902,1,1,2,-0.455815,0.06,0.2547548450999999,81.44466666666663,4.1706,0.2443339999999999,0.45760307509266457,False,False,False,False,False,True,False,False,False,False,False,False,-0.8035887096066988,-0.19497997376396783,40.72233333333332,1.7055297013912185
3.784220000000002,300.314,3.0,0.5454545454545454,-4.805,5.708152910373736,90188.49859600002,27084868.76735915,14.320321008400017,3.784220000000002,1.9453071736874878,0.7494117118062321,0.25,54.54545454545454,2.064120000000001,1,1,2,-0.9057892000000003,0.07636363636363638,1.1364542450800006,163.80763636363636,11.352660000000007,0.900942,0.25745194659416804,True,False,False,False,False,False,True,False,False,False,False,False,0.9323899764646079,0.7154795268557921,75.0785,1.2596683243790243
0.7003999999999997,232.239,2.0,0.3529411764705882,-2.322,5.452063678915507,53934.953121,12525799.57786792,0.4905601599999996,0.7003999999999997,0.8368990381163068,0.6019762881540096,0.3333333333333333,35.29411764705882,0.24719999999999986,1,1,2,-0.3443029999999999,0.15411764705882353,0.16266019559999992,81.96670588235294,1.4007999999999994,0.464478,1.2493753123438287,True,False,False,False,False,True,False,False,False,False,False,False,0.2690234923009442,-0.9371546273134607,77.413,0.30145606204726705
1.3922,94.113,0.0,0.8571428571428571,0.0,4.5550656584214035,8857.256769,833583.006300897,1.9382208400000003,1.3922,1.1799152511939153,0.0,1.0,85.71428571428571,1.1933142857142858,1,1,2,-0.31686500000000006,0.04285714285714287,0.13102411860000002,80.66828571428572,0.0,0.0,0.6701514542286556,False,False,False,False,False,True,False,False,False,False,False,False,-1.0769648880382432,-0.5664156387037854,94.113,1.4777153895959156
3.560100000000002,318.32800000000003,2.0,0.75,-2.9,5.766218787701902,101332.71558400002,32257040.686423562,12.674312010000014,3.560100000000002,1.886822726172229,0.4780937446214454,0.3333333333333333,75.0,2.6700750000000015,1,1,2,-0.8879440000000004,0.03499999999999999,1.1332795128000006,238.74600000000004,7.120200000000004,0.6366560000000001,0.27321657878200034,True,False,False,False,False,False,True,False,False,False,False,False,1.1079299521638255,0.595372527539226,106.10933333333334,1.1180235406434114
5.760500000000005,350.4580000000001,6.0,0.4615384615384615,-5.24,5.8620902162025095,122820.80976400006,43043535.34827194,33.18336025000006,5.760500000000005,2.4001041644062044,1.331977676054149,0.14285714285714285,46.15384615384615,2.6586923076923097,1,0,1,-1.2721380000000009,0.04153846153846155,2.018813309000002,161.7498461538462,34.56300000000003,2.1027480000000005,0.1706339049569148,False,True,False,False,False,False,True,False,True,False,False,False,1.4210252901906861,1.7745776020358002,50.06542857142858,1.6432373530200435
3.7878000000000025,308.38100000000003,5.0,0.5217391304347826,-3.81,5.734573527074288,95098.84116100002,29326675.73607035,14.347428840000019,3.7878000000000025,1.9462271193260057,1.2243468721610458,0.16666666666666666,52.17391304347826,1.9762434782608709,1,1,2,-0.9144290000000004,0.043478260869565216,1.168085551800001,160.8944347826087,18.939000000000014,1.5419050000000003,0.25721487730850334,True,False,False,False,False,False,True,False,True,False,False,False,1.011000001110194,0.7173980662880308,51.39683333333334,1.2278876170655575
0.9722000000000002,108.14399999999998,1.0,0.75,0.07,4.692668111260573,11695.124735999994,1264757.5694499833,0.9451728400000003,0.9722000000000002,0.9860020283954796,0.480436620800984,0.5,75.0,0.7291500000000002,1,1,2,-0.263696,0.05499999999999999,0.1051375968,81.10799999999998,0.9722000000000002,0.10814399999999998,0.932661816825219,False,False,False,False,False,True,False,False,False,False,False,False,-0.9402378202556455,-0.7914956838267451,54.07199999999999,0.8981560178855184
1.1789,108.13999999999996,1.0,0.75,-0.4,4.6926314617580855,11694.25959999999,1264617.2331439985,1.3898052100000002,1.1789,1.0857716150277645,0.4804458537522822,0.5,75.0,0.884175,1,1,2,-0.296764,0.05499999999999999,0.12748624599999994,81.10499999999996,1.1789,0.10813999999999996,0.781921964187974,False,False,False,False,False,True,False,False,False,False,False,False,-0.9402767988224713,-0.6807241473340886,54.06999999999998,1.089153732446416
1.3421,152.22199999999998,1.0,0.6,-1.77,5.031887850129707,23171.537283999995,3527217.7484450466,1.8012324100000001,1.3421,1.1584903970253704,0.3964761202432778,0.5,60.0,0.80526,1,1,2,-0.366958,0.09999999999999999,0.20429714619999997,91.33319999999999,1.3421,0.15222199999999997,0.6934331877123638,False,False,False,False,False,True,False,False,False,False,False,False,-0.5107135031206331,-0.5932644726577385,76.11099999999999,0.8810939982405694
1.7695999999999998,252.273,2.0,0.631578947368421,-4.097,5.534467958353435,63641.666528999995,16055074.140270416,3.1314841599999994,1.7695999999999998,1.3302631318652711,0.5677414959420677,0.3333333333333333,63.1578947368421,1.1176421052631578,1,1,2,-0.535409,0.07052631578947369,0.44642230079999995,159.33031578947367,3.5391999999999997,0.5045459999999999,0.5348737697903295,True,False,False,False,False,True,False,False,False,False,False,False,0.46424764424710396,-0.364165141014726,84.091,0.7011843580731694
3.727700000000003,260.386,8.0,0.0,-4.11,5.565998241989977,67800.86899600002,17654397.07439246,13.895747290000024,3.727700000000003,1.9307252523339522,2.2198420582375564,0.1111111111111111,0.0,0.0,1,1,2,-0.8568180000000005,0.13999999999999996,0.9706408922000008,0.0,29.821600000000025,2.083088,0.2612534942654856,True,False,False,False,False,False,True,False,True,False,False,False,0.543305922411185,0.6851901836406743,28.931777777777782,1.4310557957049528
4.236100000000003,367.8160000000001,7.0,0.4285714285714285,-5.233,5.910297874689322,135288.60985600005,49761315.322794534,17.944543210000027,4.236100000000003,2.0581788066152082,1.4963147904304253,0.125,42.85714285714285,1.8154714285714295,1,1,2,-1.0455920000000007,0.03142857142857147,1.5581053576000015,157.63542857142858,29.65270000000002,2.5747120000000003,0.23062198750028814,False,True,False,False,False,False,True,False,True,False,False,False,1.5901727809305006,0.9576442192133237,45.97700000000001,1.1513769447373863
3.2283800000000014,298.304,7.0,0.3157894736842105,-4.862,5.701459779286556,88985.27641599998,26544663.895998456,10.422437424400009,3.2283800000000014,1.7967693229794417,1.7574515947617901,0.125,31.57894736842105,1.019488421052632,1,1,2,-0.8148448000000001,0.06526315789473686,0.9630386675200003,94.20126315789473,22.59866000000001,2.0881279999999998,0.3004464634446787,True,False,False,False,False,False,True,False,True,False,False,False,0.9128032466347291,0.41760216428163466,37.288,1.0818822803983865
0.0011999999999999,149.149,0.0,0.0,-2.932,5.011628134400501,22245.424201,3317882.774154949,1.4399999999997598e-06,0.0011999999999999,0.0346410161513761,0.0,1.0,0.0,0.0,1,1,2,-0.149341,0.3,0.0001789787999999851,0.0,0.0,0.0,9.881422924901196,False,False,False,False,False,True,False,False,False,False,False,False,-0.5406587870844219,-1.3118593119562545,149.149,0.0008040254876078901
0.5702,147.13299999999998,0.0,0.5454545454545454,-2.61,4.998110518869811,21648.119688999996,3185152.7942016358,0.32512804000000006,0.5702,0.7551158851461145,0.0,1.0,54.54545454545454,0.3110181818181818,1,1,2,-0.238365,0.13636363636363638,0.08389523659999999,80.25436363636362,0.0,0.0,1.4920919128618322,False,False,False,False,False,True,False,False,False,False,False,False,-0.5603039847645389,-1.0069294413015781,147.13299999999998,0.3872773087555101
1.42996,128.13399999999996,0.0,0.6,-2.38,4.860850624914072,16418.32195599999,2103745.265510102,2.0447856015999997,1.42996,1.195809349352981,0.0,1.0,60.0,0.857976,1,1,2,-0.35692759999999996,0.12,0.1832264946399999,76.88039999999997,0.0,0.0,0.6536118591335721,False,False,False,False,False,True,False,False,False,False,False,False,-0.7454424325445677,-0.5461798708374928,128.13399999999996,1.115117675499478
1.3505999999999998,151.165,1.0,0.5454545454545454,-1.03,5.02496545840441,22850.857224999996,3454249.8324171244,1.8241203599999996,1.3505999999999998,1.16215317406958,0.3981446459498736,0.5,54.54545454545454,0.736690909090909,1,1,2,-0.36726099999999995,0.11636363636363638,0.20416344899999997,82.45363636363635,1.3505999999999998,0.151165,0.6893699158968704,False,False,False,False,False,True,False,False,False,False,False,False,-0.5210135894043053,-0.5887092812683454,75.5825,0.8928701285822893
1.2047,122.12299999999998,1.0,0.6666666666666666,-0.96,4.813183855705501,14914.027128999995,1821345.7350748659,1.4513020900000002,1.2047,1.0975882652433926,0.45020101475308727,0.5,66.66666666666666,0.8031333333333334,1,1,2,-0.314875,0.08,0.14712157809999998,81.41533333333331,1.2047,0.12212299999999998,0.7664597225415803,False,False,False,False,False,True,False,False,False,False,False,False,-0.8040174738417806,-0.6668978017051067,61.06149999999999,0.985657363998593
6.299400000000004,278.354,0.0,1.0,-7.87,5.632479794757359,77480.949316,21567132.16590586,39.68244036000005,6.299400000000004,2.509860553895376,0.0,1.0,100.0,6.299400000000004,1,0,1,-1.2862580000000006,0.0,1.753463187600001,278.354,0.0,0.0,0.1562646498109197,True,False,False,False,False,False,True,False,False,False,False,False,0.7183976445919075,2.0633767361233306,278.354,2.2622767135684905
2.997200000000001,285.343,3.0,0.2857142857142857,-3.46,5.657190392932547,81420.62764900002,23232806.155248612,8.983207840000007,2.997200000000001,1.731242328502859,0.7785271822765691,0.25,28.57142857142857,0.8563428571428574,1,1,2,-0.7648950000000002,0.15428571428571428,0.8552300396000004,81.52657142857143,8.991600000000004,0.856029,0.3228722717293038,True,False,False,False,False,True,False,False,False,False,False,False,0.786502945477987,0.2937116765875255,71.33575,1.0500169911330812
1.2278,150.13299999999998,1.0,0.5454545454545454,-1.63,5.01816024384488,22539.917688999994,3383985.4624026357,1.50749284,1.2278,1.108061370141564,0.3997873131494045,0.5,54.54545454545454,0.6697090909090908,1,1,2,-0.34658100000000003,0.11636363636363638,0.18433329739999996,81.89072727272726,1.2278,0.150133,0.7531254707034192,False,False,False,False,False,True,False,False,False,False,False,False,-0.5310700596453176,-0.654518399223344,75.06649999999999,0.8172638501527628
4.198300000000004,353.4900000000001,9.0,0.0,-4.15,5.8706801368295976,124955.18010000009,44170406.613549046,17.625722890000034,4.198300000000004,2.0489753536829096,1.9846082603806032,0.1,0.0,0.0,1,1,2,-1.0252180000000009,0.11999999999999997,1.484057067000002,0.0,37.784700000000036,3.1814100000000014,0.23265011748830913,False,True,False,False,False,False,True,False,True,False,False,False,1.450571043844513,0.9373870151522578,35.34900000000001,1.1873356146949865
1.2198399999999998,238.291,2.0,0.3529411764705882,-1.95,5.477680384512122,56782.600680999996,13530782.69887617,1.4880096255999995,1.2198399999999998,1.1044636707470281,0.5912069786071755,0.3333333333333333,35.29411764705882,0.4305317647058822,1,1,2,-0.4334654,0.15411764705882353,0.29067689344,84.10270588235294,2.4396799999999996,0.476582,0.7576675960722512,True,False,False,False,False,True,False,False,False,False,False,False,0.32799806390811986,-0.6587842019832935,79.43033333333334,0.5116971697757046
1.5810000000000002,331.353,2.0,0.5217391304347826,-4.16,5.806197657075406,109794.81060900001,36380839.87972398,2.4995610000000004,1.5810000000000002,1.2573782247199925,0.463657375745619,0.3333333333333333,52.17391304347826,0.8248695652173914,1,1,2,-0.5843130000000001,0.10347826086956521,0.5238690930000001,172.8798260869565,3.1620000000000004,0.662706,0.594883997620464,False,True,False,False,False,True,False,False,False,False,False,False,1.2348539103897778,-0.4652367993723216,110.45100000000001,0.4769907045644481
1.5076999999999998,136.14999999999998,2.0,0.6,-1.49,4.921075217383612,18536.822499999995,2523788.383374999,2.2731592899999993,1.5076999999999998,1.2278843593759143,0.8469193309337287,0.3333333333333333,60.0,0.9046199999999999,1,1,2,-0.377382,0.07999999999999999,0.20527335499999996,81.68999999999998,3.0153999999999996,0.27229999999999993,0.6220065932698887,False,False,False,False,False,True,False,False,False,False,False,False,-0.6673293846260081,-0.5045186262949717,45.383333333333326,1.1065688073394497
1.5772199999999998,107.156,0.0,0.75,-1.21,4.6835746293622735,11482.408336,1230408.9476524163,2.4876229283999995,1.5772199999999998,1.2558741975213918,0.0,1.0,75.0,1.182915,1,1,2,-0.3595111999999999,0.075,0.16900858632000001,80.367,0.0,0.0,0.5962247051668833,False,False,False,False,False,True,False,False,False,False,False,False,-0.9498655262615754,-0.4672625197784284,107.156,1.4705191317968225
1.177,138.126,1.0,0.6,-2.37,4.935379997350649,19078.791876000003,2635277.2066643764,1.385329,1.177,1.0848963084092416,0.4199457430100031,0.5,60.0,0.7062,1,1,2,-0.326446,0.09999999999999999,0.162574302,82.8756,1.177,0.138126,0.783085356303837,False,False,False,False,False,True,False,False,False,False,False,False,-0.6480739726141475,-0.6817423665858353,69.063,0.8515040585707465
1.6033999999999995,153.13699999999997,2.0,0.5454545454545454,-2.41,5.037841817334441,23450.94076899999,3591206.716542351,2.5708915599999984,1.6033999999999995,1.266254318847521,0.7900860008611937,0.3333333333333333,54.54545454545454,0.8745818181818178,1,1,2,-0.4096809999999999,0.09636363636363637,0.2455398657999999,83.52927272727271,3.206799999999999,0.30627399999999994,0.587061171774099,False,False,False,False,False,True,False,False,False,False,False,False,-0.5017971559592708,-0.45323253029909744,51.045666666666655,1.0463530348414547
1.3003999999999998,139.11,1.0,0.6,-0.74,4.94242782838314,19351.592100000005,2691999.977031001,1.6910401599999993,1.3003999999999998,1.1403508232118744,0.4182175567730333,0.5,60.0,0.7802399999999998,1,1,2,-0.347174,0.09999999999999999,0.180898644,83.46600000000001,1.3003999999999998,0.13911,0.7140816909454443,False,False,False,False,False,True,False,False,False,False,False,False,-0.6384852451750428,-0.6156117057092325,69.555,0.9341282953810787
1.90322,137.138,1.0,0.6,-2.49,4.928253185490289,18806.831044000002,2579131.1957120723,3.6222463683999995,1.90322,1.3795723975203331,0.4216953841223253,0.5,60.0,1.141932,1,1,2,-0.44165319999999997,0.09999999999999999,0.26100378436,82.2828,1.90322,0.137138,0.49919629396671367,False,False,False,False,False,True,False,False,False,False,False,False,-0.6577016786200777,-0.2925575323734644,68.569,1.3868024891065156
3.059200000000001,170.211,1.0,0.9230769230769232,-3.48,5.142896713979997,28971.784521000005,4931316.415103932,9.358704640000006,3.059200000000001,1.749056888726036,0.3700811587981244,0.5,92.30769230769232,2.8238769230769245,1,1,2,-0.6596830000000001,0.0030769230769230223,0.5207094912000002,157.1178461538462,3.059200000000001,0.170211,0.316535831856166,True,False,False,False,False,True,False,False,False,False,False,False,-0.3354171434640755,0.32693777848662897,85.1055,1.7962433430606366
3.879200000000002,288.43100000000004,0.0,0.0,-4.12,5.6679169266361775,83192.44176100002,23995279.169567,15.048192640000018,3.879200000000002,1.9695684806576292,0.0,1.0,0.0,0.0,1,1,2,-0.9091030000000004,0.3,1.1188815352000008,0.0,0.0,0.0,0.25130679533574574,True,False,False,False,False,False,True,False,False,False,False,False,0.8165943990673724,0.7663797713457414,288.43100000000004,1.3444655860202201
1.5576,360.4500000000002,2.0,0.0,-3.18,5.890123719446307,129924.20250000016,46831178.79112508,2.4261177600000003,1.5576,1.2480384609458155,0.434357693560647,0.3333333333333333,0.0,0.0,1,1,2,-0.6096660000000003,0.26,0.5614369200000003,0.0,3.1152,0.7209000000000004,0.6032818532818532,False,True,False,False,False,True,False,False,False,False,False,False,1.5183937501211073,-0.4777769733148865,120.15000000000008,0.43200665649701825
2.1284,402.48700000000014,3.0,0.0,-4.37,6.000144269099292,161995.7851690001,65201197.58531537,4.53008656,2.1284,1.4589036979869507,0.5970303709349692,0.25,0.0,0.0,1,1,2,-0.7430310000000002,0.24,0.8566533308000003,0.0,6.3852,1.2074610000000006,0.4487524681385747,False,True,False,False,False,True,False,False,False,False,False,False,1.9280292535333419,-0.1718824738953975,100.62175000000003,0.5286807572027907
4.515300000000004,316.48500000000007,1.0,0.0,-4.65,5.760430573122221,100162.75522500004,31700009.587384146,20.387934090000037,4.515300000000004,2.124923528035775,0.24010468564294024,0.5,0.0,0.0,1,1,2,-1.0389330000000008,0.27999999999999997,1.4290247205000017,0.0,4.515300000000004,0.31648500000000007,0.21667063896171412,True,False,False,False,False,False,True,False,False,False,False,False,1.0899705774989177,1.1072688587331585,158.24250000000004,1.426252033419146
0.5378999999999994,218.256,2.0,0.375,-2.64,5.390239996898374,47635.681536000004,10396773.309321215,0.2893364099999993,0.5378999999999994,0.7334166619323558,0.6284249157910613,0.3333333333333333,37.5,0.20171249999999977,1,1,2,-0.3043199999999999,0.1475,0.11739990239999985,81.846,1.0757999999999988,0.436512,1.5676438313215253,True,False,False,False,False,True,False,False,False,False,False,False,0.13276416732025362,-1.0242391685812726,72.752,0.2463408378977447
0.4047999999999999,198.222,2.0,0.0,-2.21,5.294419780819323,39291.961284000005,7788531.149637049,0.1638630399999999,0.4047999999999999,0.6362389488234745,0.6706413343079988,0.3333333333333333,0.0,0.0,1,1,2,-0.26299,0.26,0.08024026559999999,0.0,0.8095999999999998,0.396444,1.9809825673534076,True,False,False,False,False,True,False,False,False,False,False,False,-0.062459984625906184,-1.095568106690477,66.074,0.20411250390778626
3.2829000000000024,284.142,1.0,0.3333333333333333,-4.8,5.652987301799554,80736.676164,22940680.638591286,10.777432410000015,3.2829000000000024,1.8118774793015124,0.2603204023512139,0.5,33.33333333333333,1.0943000000000007,1,1,2,-0.8094060000000004,0.18,0.9328097718000007,94.714,3.2829000000000024,0.284142,0.29560436312039945,True,False,False,False,False,False,True,False,False,False,False,False,0.7747996307885919,0.44681969775807273,142.071,1.1549665425939877
